aluminio,cadmio,cianuro_libre,cobre,coliformes_termotolerantes,coliformes_totales,conductividad,cromo,dbo5,dqo,fosforo_total,hierro,manganeso,niquel,nitratos,nitritos,ph,plomo,solidos_suspendidos,solidos_totales,sustancias_solubles_al_hexano,zinc,fecha,referencia
250.57380000000003,0.5,0.8140000000000001,1.0,3000.0,3000.0,0.44,2.0,0.68,11.81,0.07,1.883,0.05285,4.0,0.21400000000000002,0.004000000000000001,8.2,10.0,41.0,313.0,0.0,0.1353,04/06/2001,P1
149.133,0.5,0.8,1.0,2200.0,7000.0,0.44,2.0,0.18,23.42,0.22,5.179,0.1641,4.0,0.14400000000000002,0.4053999999999999,8.36,10.0,185.0,453.0,18.0,0.09056,04/06/2001,P2
149.133,0.5,0.6340000000000001,1.0,7000.0,17000.0,0.44,2.0,0.48,19.68,0.21,6.043,0.2047,4.0,0.47999999999999987,0.0018000000000000002,8.47,10.0,209.0,470.0,15.0,0.09999,04/06/2001,P3
150.77400000000003,0.5,0.8140000000000001,1.0,11000.0,11000.0,0.47,2.0,0.58,7.87,0.05,3.159,0.09761,4.0,0.20800000000000002,0.0038000000000000004,8.34,10.0,74.0,350.0,6.0,0.09698,04/06/2001,P4
169.7,0.5,0.6340000000000001,2.89,13000.0,13000.0,16.897999999999996,2.0,0.35,7.75,0.03,1.093,0.03675,5.2,0.18,0.0038000000000000004,8.44,10.0,0.0,293.0,14.5,0.1172,04/07/2001,P1
341.1,0.5,0.8,6.58,3000.0,3000.0,18.576,4.01,0.37,11.63,0.05,1.258,0.07701,15.34,0.21400000000000002,0.0048000000000000004,8.17,10.0,3.0,297.0,27.75,0.136,04/07/2001,P2
218.2,0.5,0.8140000000000001,6.85,2200.0,2200.0,17.192,6.33,0.37,9.69,0.03,1.106,0.06362,29.4,0.2016,0.0048000000000000004,8.2,10.0,7.0,305.0,23.5,0.07549,04/07/2001,P3
240.2,0.5,0.834,11.25,17000.0,17000.0,13.475999999999999,2.0,0.52,23.62,0.02,1.581,0.03941,26.95,0.488,0.009,8.2,10.0,4.0,322.0,7.0,0.08745,04/07/2001,P4
257.2,0.5,1.0,4.79,800.0,50000.0,0.63,2.0,0.88,11.79,0.02,0.614,0.04747,27.4,0.152,0.005599999999999999,8.63,14.73,11.0,426.0,39.2,0.04074,20/03/2002,P1
30.0,0.5,0.47400000000000003,1.77,1700.0,30000.0,0.61,2.0,0.9,9.82,0.04,0.003,0.001,9.01,0.16,0.010600000000000002,8.5,37.5,11.0,439.0,17.6,0.00379,20/03/2002,P2
821.7,0.5,0.8,2.82,2200.0,8000.0,0.71,2.0,0.73,1.96,0.05,1.068,0.08725,19.28,0.14400000000000002,10.389,8.55,10.0,22.0,477.0,18.0,0.01869,20/03/2002,P3
1111.0,0.5,0.8140000000000001,5.14,8000.0,17000.0,0.71,2.0,0.93,3.93,0.09,5.103,0.1195,27.21,0.46399999999999997,0.0048000000000000004,8.55,15.67,81.0,534.0,32.0,0.03026,20/03/2002,P4
199.087,10.52,1.0,35.12,1700.0,50000.0,14.404,352.38,343.925,1.83,0.64,19.926,1.318,295.06,0.16999999999999998,0.005599999999999999,7.958000000000001,64.2,161.453,927.8,31.24,1.1520000000000001,06/11/2002,P1
148.91000000000003,10.52,0.47400000000000003,44.94,5000.0,30000.0,14.404,367.68,343.925,1.65,0.9,29.438200000000002,1.314,296.1,0.172,0.010600000000000002,7.958000000000001,64.2,325.253,969.0,46.6,1.17428,06/11/2002,P2
148.91000000000003,10.52,0.47400000000000003,44.94,8000.0,24000.0,14.404,367.68,343.925,1.68,0.91,29.438200000000002,1.314,296.1,0.194,0.0092,7.958000000000001,64.2,325.253,1118.0,46.6,1.17428,06/11/2002,P3
153.647,10.52,0.47400000000000003,44.94,3000.0,30000.0,14.404,367.68,343.925,1.75,1.17,29.438200000000002,1.314,296.1,0.172,0.010600000000000002,7.958000000000001,64.2,229.45299999999997,1876.0,26.919999999999998,1.17428,06/11/2002,P4
313.2306,10.0,0.8,19.82,3000.0,5000.0,11.732,35.3,0.73,25.0,0.03,9.7422,0.036000000000000004,51.04,0.2824,12.3196,8.8,50.0,149.8186,438.0,42.160000000000004,0.05628000000000001,04/12/2002,P1
142.02,10.0,0.64,34.32,800.0,1300.0,11.732,62.98,0.95,20.571,0.0,10.726199999999999,0.098,98.02,0.05600000000000001,0.0024000000000000002,8.6,50.0,6.159999999999999,463.0,9.92,0.11028000000000002,04/12/2002,P2
152.2822,10.0,1.0,19.82,1700.0,50000.0,13.453999999999999,35.3,0.55,25.0,0.04,9.7422,0.036000000000000004,51.04,0.16999999999999998,0.005599999999999999,8.7,50.0,227.61859999999996,453.0,46.6,0.05628,04/12/2002,P3
152.2822,10.0,0.8,19.82,5000.0,8000.0,13.454000000000002,35.3,0.48,25.0,0.03,9.7422,0.036000000000000004,51.04,0.22400000000000003,0.40359999999999996,8.7,50.0,603.853,460.0,46.6,0.05628,04/12/2002,P4
3551.4045999999994,10.0,0.834,10.36,5000.0,17000.0,15.088,20.0,0.5,25.0,0.09,0.262,0.036000000000000004,50.0,0.4879999999999999,0.0098,7.738000000000001,50.0,246.85299999999998,306.0,22.64,0.032,31/03/2003,P1
7.3298000000000005,10.0,0.8,19.82,2400.0,7000.0,15.088,35.3,0.8,25.0,0.47,9.770199999999999,0.036,51.04,0.14400000000000002,0.40659999999999996,7.773999999999999,50.0,185.6186,305.0,44.8,0.054279999999999995,31/03/2003,P2
1381.6427682403435,15.413470297029702,0.848099173553719,38.231235294117646,103411.13056603774,193118.79889298894,20.676,152.32398533007333,39.34566204506066,29.965612111292966,6.097509727626459,16.809934490861618,2.5159049600000003,158.78509536082473,0.1832992700729927,6.147674603174605,8.001989881956156,78.52480693069307,217.1907132352941,224.88952222222224,20.851805555555558,1.7132623208556148,31/03/2003,P3
1381.6427682403435,15.413470297029702,0.848099173553719,38.231235294117646,103411.13056603774,193118.79889298894,20.676,152.32398533007333,39.34566204506066,29.965612111292966,6.097509727626459,16.809934490861618,2.5159049600000003,158.78509536082473,0.1832992700729927,6.147674603174605,8.001989881956156,78.52480693069307,217.1907132352941,224.88952222222224,20.851805555555558,1.7132623208556148,31/03/2003,P4
11.714,14.540000000000001,1.0,256.78799999999995,30000.0,90000.0,28.606,521.0740000000001,24.875,49.4986,13.102,16.160000000000004,32.152,232.7452,0.342,2.38,6.544,96.04599999999999,382.0186,813.0,46.6,1.5639999999999998,28/04/2003,P1
11.714,14.540000000000001,1.0,256.78799999999995,30000.0,130000.0,28.606,521.0740000000001,24.875,49.4986,13.102,16.160000000000004,32.152,232.7452,0.536,10.0,6.544,96.04599999999999,382.0186,977.0,46.6,1.564,28/04/2003,P2
11.714,14.540000000000001,1.0,256.78799999999995,30000.0,30000.0,28.606,521.0740000000001,24.875,49.4986,13.102,16.160000000000004,32.152,232.7452,0.23199999999999998,59.98480000000001,6.544,96.046,382.0186,794.0,46.6,1.564,28/04/2003,P3
192.3136,7.74,1.0,230.01400000000004,8000.0,80000.0,29.726,481.2760000000001,93.565,41.5156,12.43,16.014000000000003,30.53000000000001,168.8132,0.41400000000000003,10.3804,7.042,86.95599999999999,150.0186,1084.0,25.880000000000003,1.516,28/04/2003,P4
369.77420000000006,10.0,1.0,10.36,1300.0,3000.0,15.088,20.0,0.75,25.0,0.05,0.29000000000000004,0.036,50.0,0.11399999999999999,4.654400000000001,7.744,50.0,0.0,338.0,17.479999999999997,0.03,23/07/2003,P1
351.98740000000004,10.0,1.0,10.0,1100.0,50000.0,15.088,20.0,0.75,25.0,0.06,0.258,0.04,50.0,0.16999999999999998,0.0056,7.774000000000001,50.0,0.0,364.0,30.04,0.032,23/07/2003,P2
440.32880000000006,10.0,0.8,19.82,1100.0,5000.0,15.088,35.3,0.88,25.0,0.06000000000000001,9.770199999999999,0.036000000000000004,51.04,0.09659999999999999,0.027600000000000003,7.774000000000001,50.0,0.0,341.0,11.879999999999999,0.054279999999999995,23/07/2003,P3
343.3302,10.0,1.0,19.82,300.0,5000.0,15.088,35.3,1.1,20.8708,10.34,9.770199999999999,0.036000000000000004,51.04,0.3724,0.027999999999999997,7.804,50.0,22.0,329.0,25.8,0.054279999999999995,23/07/2003,P4
192.8812,0.5,0.8,10.36,1300.0,5000.0,13.475999999999999,2.0,1.4,23.7,0.07,0.29000000000000004,0.0069,50.0,0.09659999999999999,0.027600000000000003,7.0280000000000005,25.4,11.8,449.0,8.319999999999999,0.030000000000000006,24/09/2003,P1
150.2536,0.5,0.834,10.0,800.0,11000.0,12.994,2.5,1.0,21.8,0.08,0.258,0.3736,50.0,0.17800000000000002,1.3922,7.004,38.0,280.8,469.0,40.480000000000004,0.032,24/09/2003,P2
133.8994,1.2,0.82,14.98,800.0,2200.0,18.142000000000003,6.1,1.5,27.7,0.05,26.075720000000008,0.0169,163.57999999999998,0.066,0.0046,6.864,343.2,96.47999999999999,426.0,14.4,1.64282,24/09/2003,P3
235.0036,0.5,1.0,16.919999999999998,230.0,2800.0,12.994,8.6,1.0,19.8,0.04,26.092000000000006,0.0135,170.57999999999998,0.17200000000000001,0.0032,7.004,257.4,279.2,459.0,39.36,1.6539999999999995,24/09/2003,P4
143.1802,0.5,0.8,10.0,1100.0,5000.0,16.898000000000003,5.7,1.1,5.9,0.04,0.258,0.0715,50.0,0.2284,0.027600000000000003,7.723999999999999,10.0,79.8,396.0,7.279999999999999,0.032,08/12/2003,P1
